identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/PurchaseOption,product/accessType,product/alarmType,product/attachmentType,product/availability,product/availabilityZone,product/backupservice,product/cacheEngine,product/capacitystatus,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/dataTransferQuota,product/databaseEngine,product/datatransferout,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/disableactivationconfirmationemail,product/durability,product/ecu,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/eventType,product/findingGroup,product/findingSource,product/findingStorage,product/freeOverage,product/freeQueryTypes,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/granularity,product/graphqloperation,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/opsItems,product/origin,product/overageType,product/overhead,product/physicalProcessor,product/platopricingtype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/processorArchitecture,product/processorFeatures,product/productFamily,product/protocol,product/provisioned,product/purchaseterm,product/queueType,product/recipient,product/region,product/regionCode,product/requestDescription,product/requestType,product/resourceEndpoint,product/routingTarget,product/routingType,product/servicecode,product/servicename,product/sku,product/softwareType,product/standardGroup,product/standardStorage,product/steps,product/storage,product/storageClass,product/storageFamily,product/storageMedia,product/storageType,product/tenancy,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/updates,product/usageFamily,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/withActiveUsers,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,savingsPlan/StartTime,savingsPlan/EndTime,savingsPlan/InstanceTypeFamily,savingsPlan/OfferingType,savingsPlan/PaymentOption,savingsPlan/PurchaseTerm,savingsPlan/Region,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:app,resourceTags/user:module
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-06T23:00:00Z/2022-09-07T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-06T23:00:00Z,2022-09-07T00:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-07T12:00:00Z/2022-09-07T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-07T12:00:00Z,2022-09-07T13:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-11T04:00:00Z/2022-09-11T05:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T04:00:00Z,2022-09-11T05:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-11T18:00:00Z/2022-09-11T19:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-11T18:00:00Z,2022-09-11T19:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-13T14:00:00Z/2022-09-13T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-13T14:00:00Z,2022-09-13T15:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-16T00:00:00Z/2022-09-16T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-16T00:00:00Z,2022-09-16T01:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4125000000,,,USD,0.1000000000,0.0412500000,0.1000000000,0.0412500000,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0412500000,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-17T19:00:00Z/2022-09-17T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-17T19:00:00Z,2022-09-17T20:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
etwotdx7nhd6sd4qlm5s46b3blpxlvgr3ce5fkupnftixy46ulga,2022-09-17T21:00:00Z/2022-09-17T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-17T21:00:00Z,2022-09-17T22:00:00Z,AmazonCloudWatch,USE2-CW:AlarmMonitorUsage,Unknown,,,0.4111111111,,,USD,0.1000000000,0.0411111111,0.1000000000,0.0411111111,$0.10 per alarm metric month (standard resolution) - US East (Ohio),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,CloudWatch Alarms,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm,,,,,,us-east-2,us-east-2,,,,,,AmazonCloudWatch,AmazonCloudWatch,28VSMYRVQXUWCTMA,,,,,,,,,,,,,,,,,,USE2-CW:AlarmMonitorUsage,,,,,,,,,,28VSMYRVQXUWCTMA.JRTCKXETXF.6YS6EN2CT7,9214138785,USD,0.0411111111,0.1000000000,OnDemand,Alarms,,,,,,,,,,,74602618,,,,,,,,,,,,,,,,,,,,,,,,,,
7eh3npmboj3gjl45h64gye55622odgxp67eevq4efoeoivaihkxq,2022-09-08T07:00:00Z/2022-09-08T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-08T07:00:00Z,2022-09-08T08:00:00Z,AmazonEC2,USE1-EUC1-AWS-Out-Bytes,PublicIP-Out,,i-75fd16ea,0.0000000410,,,USD,0.0200000000,0.0000000008,0.0200000000,0.0000000008,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,,us-east-1,,,,,,,AWSDataTransfer,AWS Data Transfer,2BG23N2FNX3BKVFW,,,,,,,,,,,,EU (Frankfurt),AWS Region,eu-central-1,InterRegion Outbound,,,USE1-EUC1-AWS-Out-Bytes,,,,,,,,,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,10095495918,USD,0.0000000008,0.0200000000,OnDemand,GB,,,,,,,,,,,6673538475,,,,,,,,,,,,,,,,,,,,,,,registry.netuitive.com,,hq,
5rwphkmameezdgryqt7lg4b7w5kammlx6pfl2vjnem344bng64ka,2022-09-01T01:00:00Z/2022-09-01T02:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T01:00:00Z,2022-09-01T02:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/hct,0.0002226377,,,USD,0.1000000000,0.0000222638,0.1000000000,0.0000222638,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000222638,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
5rwphkmameezdgryqt7lg4b7w5kammlx6pfl2vjnem344bng64ka,2022-09-01T07:00:00Z/2022-09-01T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T07:00:00Z,2022-09-01T08:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/hct,0.0002226377,,,USD,0.1000000000,0.0000222638,0.1000000000,0.0000222638,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000222638,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
xuragvller66sk33yw6nhkjljcocnjydag2isot7cr3pidkpsdiq,2022-09-01T09:00:00Z/2022-09-01T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T09:00:00Z,2022-09-01T10:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/metricly-ecs-jenkins-slave,0.0004856845,,,USD,0.1000000000,0.0000485685,0.1000000000,0.0000485685,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000485685,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
ygicmvqip7bptrigddg2zfoomjfq63u4nqalca3uqb7e4ovrwxmq,2022-09-01T10:00:00Z/2022-09-01T11:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T10:00:00Z,2022-09-01T11:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/job,0.0002818437,,,USD,0.1000000000,0.0000281844,0.1000000000,0.0000281844,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000281844,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
rlk4t66maoaan5lcqui4ddl2inp245oxm3juqc36hkzo2d3xylaq,2022-09-01T12:00:00Z/2022-09-01T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T12:00:00Z,2022-09-01T13:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/cps,0.0002418577,,,USD,0.1000000000,0.0000241858,0.1000000000,0.0000241858,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000241858,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
rpxwmkie6gca3fmtttbwgeniahd7rckgsnv4m3hsnr74t7s7sqha,2022-09-01T14:00:00Z/2022-09-01T15:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T14:00:00Z,2022-09-01T15:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/pol,0.0002115498,,,USD,0.1000000000,0.0000211550,0.1000000000,0.0000211550,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000211550,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
y6fqufqpwkywslxuexktprqudxft3wvccbywkvqf6vvuag24ybca,2022-09-01T17:00:00Z/2022-09-01T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T17:00:00Z,2022-09-01T18:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/amc,0.0003190636,,,USD,0.1000000000,0.0000319064,0.1000000000,0.0000319064,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000319064,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
tmf5knjoc6rewbon3ms4ffmouw4zqgqvvdifyjctxe6zcz7ewzsq,2022-09-01T20:00:00Z/2022-09-01T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T20:00:00Z,2022-09-01T21:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/asc,0.0003453930,,,USD,0.1000000000,0.0000345393,0.1000000000,0.0000345393,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000345393,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
xww3exv4k2hbaaabpkm6mkyexkdgyobr2avc6j2dxfldn4a454xq,2022-09-01T21:00:00Z/2022-09-01T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,407724209249,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,502379301106,Usage,2022-09-01T21:00:00Z,2022-09-01T22:00:00Z,AmazonECR,USW2-TimedStorage-ByteHrs,USW2-TimedStorage-ByteHrs,,arn:aws:ecr:us-west-2:502379301106:repository/kib,0.0004609867,,,USD,0.1000000000,0.0000460987,0.1000000000,0.0000460987,$0.10 per GB-month of data storage,,"Amazon Web Services, Inc.",Amazon EC2 Container Registry (ECR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,TimedStorage,,,,,,,EC2 Container Registry,,,,,,us-west-2,us-west-2,,,,,,AmazonECR,Amazon EC2 Container Registry (ECR),2BSQ677HKG6WUUKA,,,,,,,,,S3,,,,,,,,,USW2-TimedStorage-ByteHrs,,,,,,,,,,2BSQ677HKG6WUUKA.JRTCKXETXF.6YS6EN2CT7,9063537752,USD,0.0000460987,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,,6673538867,,,,,,,,,,,,,,,,,,,,,,,,,,
